台號,台名,模組類型,模組ID,模組型號,硬體版本,(模組位置 / 光接點),RF_Port使用狀態,細胞(頻寬) / 細胞名稱,模組序號,Ant. Port電子角,天線型號,天線序號,軟體版本,營運中心,基維股,縣市,鄉鎮市區,administrativeState,availabilityStatus,blocking,operationalState,台號L
718752,恆春恆春L10,RMOD,RMOD-10/RMOD_R-2,FRHG,473225A.101,2.2.2.1_OPT_1,5/2,44 / 恆春線路中心,K9173402813,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-11/RMOD_R-3,FRHG,473225A.101,2.2.3.1_OPT_1,5/3,54 / 恆春線路中心,K9173402814,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-12/RMOD_R-4,FRHG,473225A.101,2.2.4.1_OPT_1,5/4,64 / 恆春線路中心,K9173402857,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-4/RMOD_R-13,FHEL,473475A.101,2.1.3.1_OPT_1,4/3,"32,33 / 恆春公園大亨",EA190575192,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-14/RMOD_R-6,AHDB,474257A.101,2.3.4.1_OPT_1,6/4,"141,41(10M) / 恆春線路中心",DH241332513,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-16/RMOD_R-8,AHDB,474257A.101,2.3.5.1_OPT_1,6/5,"151,51(10M) / 恆春線路中心",DH241332522,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,RMOD,RMOD-18/RMOD_R-10,AHDB,474257A.101,2.3.6.1_OPT_1,6/6,"161,61(10M) / 恆春線路中心",DH241332539,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,Unlocked,,,enabled,718752L
718752,恆春恆春L10,SMOD,SMOD-1/SMOD_R-1,ASIA,473095A.203,PTHC_NAR01_R3M5R,,,L1181401030,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,恆春鎮,,,,,718752L
718754,長治榮華,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][X][X][O],"P1_(11,21,23),P2_(13,31,33)",DH223820415,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,,,,enabled,718754L
718754,長治榮華,RMOD,RMOD-1/RMOD_R-1,FXDB,472573A.104,1.1.4.1_OPT_1,1/4,"11(10M),111,121,131,21(10M),31(10M) / 長治榮華",1M171548927,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,Unlocked,,,enabled,718754L
718754,長治榮華,RMOD,RMOD-3/RMOD_R-3,FXDB,472573A.104,1.1.5.1_OPT_1,1/5,"11(10M),111,121,131,21(10M),31(10M) / 長治榮華",F7180948969,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,Unlocked,,,enabled,718754L
718754,長治榮華,RMOD,RMOD-7/RMOD_R-5,FHEB,472650A.102,1.1.1.1_OPT_1,1/1,13 / 長治榮華,1M150656949,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,Unlocked,,,enabled,718754L
718754,長治榮華,RMOD,RMOD-2/RMOD_R-2,FHEB,472650A.102,1.1.2.1_OPT_1,1/2,23 / 長治榮華,1M152610427,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,Unlocked,,,enabled,718754L
718754,長治榮華,RMOD,RMOD-4/RMOD_R-4,FHEB,472650A.102,1.1.3.1_OPT_1,1/3,33 / 長治榮華,1M153506094,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,Unlocked,,,enabled,718754L
718754,長治榮華,SMOD,SMOD-1/SMOD_R-1,ASIA,473095A.203,MSER_DRAN,,,DH203960441,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,長治鄉,,,,,718754L
718755,潮州潮州L17,BBMOD,BBMOD-3/BBMOD_R-2,ABIA,473096A.103,1.3,[X][O][O][O][X][X],"P1_(53,61),P2_(51)",L1181814583,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,,,,enabled,718755L
718755,潮州潮州L17,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][O][O][O],"P1_(11,21,31),P2_(12,13,22,23,32,33)",DH223821077,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-11/RMOD_R-3,FHDB,472649A.102,1.3.6.1_OPT_1,3/6,"161,61(10M) / 新埤玉環新村",L6143713708,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-8/RMOD_R-10,FHDB,472649A.102,1.1.3.2_OPT_1,1/3,"131,31(10M) / 新埤萬隆",L6150565609,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-3/RMOD_R-5,FHDB,472649A.102,1.1.2.2_OPT_1,1/2,"121,21(10M) / 新埤萬隆",L6150442361,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.1.2_OPT_1,1/1,"11(10M),111 / 新埤萬隆",1M163845888,[4.5][4.5],80010864_R1,T0L1258313,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-7/RMOD_R-9,FHEL,473475A.101,1.1.1.1_OPT_1,1/1,"12,13 / 新埤萬隆",EA181581357,[2.5][2.5]_RET,80010864_Y2,T0L1258313,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-2/RMOD_R-4,FHEL,473475A.101,1.1.2.1_OPT_1,1/2,"22,23 / 新埤萬隆",EA181780517,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-4/RMOD_R-6,FHEL,473475A.101,1.1.3.1_OPT_1,1/3,"32,33 / 新埤萬隆",1M181308058,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-12/RMOD_R-12,AHEGB,474090A.101,1.3.1.1_OPT_2   OPT_1(5G),3/1,53 / 新埤大武,DH242606120,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,RMOD,RMOD-6/RMOD_R-8,AHDB,474257A.101,1.3.5.1_OPT_1,3/5,"151,51(10M) / 新埤大武",EA232052708,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,Unlocked,,,enabled,718755L
718755,潮州潮州L17,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTCL_NAR02_R6M1L,,,DH222944873,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,,,,,718755L
718755,潮州潮州L17,SMOD_EXT,/SMOD_EXT_R-1,ASIB,473764A.102,,,,DH223445290,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,潮州鎮,,,,,718755L
718757,三地門達來,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.103,2.1,[X][X][X][X][X][X],"P1_(11,21,23),P2_(13,31,33)",K9173736301,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-7/RMOD_R-6,FHEB,472650A.102,2.1.1.1_OPT_1,4/1,13 / 三地門達來,L6141337816,[2][2],RRV4-65A-R6N43,24CN100803147,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-2/RMOD_R-2,FHEL,473475A.101,2.1.2.1_OPT_1,4/2,23 / 三地門達來,EA185273152,[2][2],RRV4-65A-R6N43,24CN100833513,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-4/RMOD_R-4,FHEL,473475A.101,2.1.3.1_OPT_1,4/3,33 / 三地門達來,EA185273473,[4][4],RRV4-65A-R6N43,24CN100833515,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-1/RMOD_R-1,AHDB,474257A.101,2.1.4.1_OPT_1,4/4,"11(10M)(SingleTX),111 / 三地門達來",EA234450350,[2][2][2][2]_RET,RRV4-65A-R6N43,24CN100803147,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-3/RMOD_R-3,AHDB,474257A.101,2.1.5.1_OPT_1,4/5,"121,21(10M)(SingleTX) / 三地門達來",DH240325550,[2][2][2][2]_RET,RRV4-65A-R6N43,24CN100833513,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,RMOD,RMOD-5/RMOD_R-5,AHDB,474257A.101,2.1.6.1_OPT_1,4/6,"131,31(10M)(SingleTX) / 三地門達來",DH240325569,[4][4][5][5]_RET,RRV4-65A-R6N43,24CN100833515,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718757L
718757,三地門達來,SMOD,SMOD-1/SMOD_R-1,ASIA,473095A.203,MSER_DRAN,,,DH203960531,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,,718757L
718759,屏東勝利L19,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][O][O][O][O][O],P1_(13),DH243129616,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,718759L
718759,屏東勝利L19,RMOD,RMOD-1/RMOD_R-1,AHEJ,474513A.102,1.1.1.1_OPT_1,1/1,13(4x4) / 屏東亞洲雙橡園,EB223960780,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,718759L
718759,屏東勝利L19,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTSL_NAR02_R6M2L,,,DH241718984,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,,718759L
718763,三地門三地,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.103,1.1,[X][O][X][O][X][X],"P1_(11,12,21,22,27,31),P2_(13,17,23,33,37)",L1181919129,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,enabled,718763L
718763,三地門三地,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.107,1.2,[X][O][O][O][O][O],P1_(14),DH211792938,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,enabled,718763L
718763,三地門三地,RMOD,RMOD-7/RMOD_R-4,FXEB,472501A.104,1.1.1.1_OPT_1,1/1,"12,13,22,23,33 / 三地門三地",L6150900337,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718763L
718763,三地門三地,RMOD,RMOD-2/RMOD_R-2,FXEB,472501A.104,1.1.3.1_OPT_1,1/3,"12,13,22,23,33 / 三地門三地",F7143764842,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718763L
718763,三地門三地,RMOD,RMOD-1/RMOD_R-1,FXDB,472573A.102,1.1.5.1_OPT_1,1/5,"11(10M)(SingleTX),111,121,131,17(10M)(SingleTX),21(10M)(SingleTX),27(10M)(SingleTX),31(10M)(SingleTX),37(10M)(SingleTX) / 三地門三地",K9145010357,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718763L
718763,三地門三地,RMOD,RMOD-3/RMOD_R-3,FXDB,472573A.102,1.1.6.1_OPT_1,1/6,"11(10M)(SingleTX),111,121,131,17(10M)(SingleTX),21(10M)(SingleTX),27(10M)(SingleTX),31(10M)(SingleTX),37(10M)(SingleTX) / 三地門三地",K9145010359,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718763L
718763,三地門三地,RMOD,RMOD-9/RMOD_R-5,FRHG,473225A.101,1.2.1.1_OPT_1,2/1,14 / 三地門三地,K9181549421,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718763L
718763,三地門三地,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,MSER_DRAN,,,DH213333818,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,,718763L
718764,三地門德文,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][X][O][O],"P1_(12,13,22,23),P2_(11,17,21,27)",DH213187886,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,enabled,718764L
718764,三地門德文,RMOD,RMOD-7/RMOD_R-4,FHEL,473475A.101,1.1.1.1_OPT_1,1/1,"12,13 / 三地門德文",EA185273158,[2][2],RRV4-65A-R6N43,24CN100327723,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718764L
718764,三地門德文,RMOD,RMOD-2/RMOD_R-2,FHEL,473475A.101,1.1.2.1_OPT_1,1/2,"22,23 / 三地門德文",EA185273527,[2][2],RRV4-65A-R6N43,24CN100327709,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718764L
718764,三地門德文,RMOD,RMOD-1/RMOD_R-1,AHDB,474257A.101,1.1.3.1_OPT_1,1/3,"11(10M),111,17(10M) / 三地門德文",DH241024360,[4][4][4][4]_RET,RRV4-65A-R6N43,24CN100327723,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718764L
718764,三地門德文,RMOD,RMOD-3/RMOD_R-3,AHDB,474257A.101,1.1.4.1_OPT_1,1/4,"121,21(10M),27(10M) / 三地門德文",DH241024336,[4][4][4][4]_RET,RRV4-65A-R6N43,24CN100327709,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,Unlocked,,,enabled,718764L
718764,三地門德文,SMOD,SMOD-1/SMOD_R-1,ASIA,473095A.204,MSER_DRAN,,,DH221640754,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,三地門鄉,,,,,718764L
718766,東港東港L21,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][O][O][O][O],"P1_(13,17,23),P2_(11,21,27)",DH233321324,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,,,,enabled,718766L
718766,東港東港L21,RMOD,RMOD-1/RMOD_R-1,AHEB,473484A.101,1.1.2.1_OPT_1,1/2,23 / 東港新生三路,DH240722313,[3][3][X][X]_RET,RVV-65A-R3,24CN1006673372,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,718766L
718766,東港東港L21,RMOD,RMOD-7/RMOD_R-4,AHEB,473484A.101,1.1.1.1_OPT_1,1/1,13 / 東港新生三路,DH240722181,[3][3][X][X]_RET,RVV-65A-R3,24CN1006932292,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,718766L
718766,東港東港L21,RMOD,RMOD-3/RMOD_R-2,AHDB,474257A.101,1.1.1.2_OPT_1,1/1,"11(10M),111,17(10M) / 東港新生三路",EA234450430,[5][X][5][X],RVV-65A-R3,24CN1006932291,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,718766L
718766,東港東港L21,RMOD,RMOD-4/RMOD_R-3,AHDB,474257A.101,1.1.2.2_OPT_1,1/2,"121,21(10M),27(10M) / 東港新生三路",EA234450435,[4][X][4][X],RVV-65A-R3,24CN1006673371,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,718766L
718766,東港東港L21,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTCN_NAR02_R6M3L,,,DH234125039,,,,xL25R3_2513_101,屏東營運中心,屏南基維股,屏東縣,東港鎮,,,,,718766L
718767,內埔內埔L4,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.106,2.2,[X][X][X][X][O][O],"P1_(24,64),P2_(25,54,74)",DH210494801,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718767L
718767,內埔內埔L4,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.106,2.1,[X][X][X][O][O][O],"P1_(11,21,31),P2_(13,22,23,33)",DH210494676,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718767L
718767,內埔內埔L4,BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.107,2.3,[X][X][X][X][X][X],"P1_(51,61,71),P2_(53,63,73)",DH214720973,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,2.1.1.2_OPT_1,4/1,"11(10M),111 / 內埔金博士",1M170519543,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-8/RMOD_R-13,FHDB,472649A.103,2.1.3.2_OPT_1,4/3,"131,31(10M) / 內埔金博士",1M170830997,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-3/RMOD_R-9,FHDB,472649A.103,2.1.2.2_OPT_1,4/2,"121,21(10M) / 內埔金博士",1M170519514,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-7/RMOD_R-12,FHEB,472650A.102,2.1.1.1_OPT_1,4/1,13 / 內埔金博士,L6150919224,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-4/RMOD_R-10,FHEB,472650A.102,2.1.3.1_OPT_1,4/3,33 / 內埔金博士,L6151332205,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-5/RMOD_R-11,FRHG,473225A.101,2.2.1.1_OPT_1,5/1,"24,25 / 內埔金博士",K9181324626,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-11/RMOD_R-2,FRHG,473225A.101,2.2.2.1_OPT_1,5/2,54 / 內埔美和大樓,K9171753324,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-12/RMOD_R-3,FRHG,473225A.101,2.2.3.1_OPT_1,5/3,64 / 內埔美和大樓,K9180718985,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-25/RMOD_R-8,FRHG,473225A.101,2.2.4.1_OPT_2,5/4,74 / 內埔美和大樓,K9171013939,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-2/RMOD_R-6,FHEL,473475A.101,2.1.2.1_OPT_1,4/2,"22,23 / 內埔金博士",EA191070982,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-15/RMOD_R-4,AHEB,473484A.101,2.3.1.1_OPT_1,6/1,53 / 內埔美和大樓,EA204650111,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-17/RMOD_R-5,AHEB,473484A.101,2.3.2.1_OPT_1,6/2,63 / 內埔美和大樓,EA204650131,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-20/RMOD_R-7,AHEB,473484A.101,2.3.3.1_OPT_1,6/3,73 / 內埔美和大樓,DH240828852,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-16/RMOD_R-14,AHDB,474257A.101,2.3.4.1_OPT_1,6/4,"151,51(10M) / 內埔美和大樓",DH254206864,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-18/RMOD_R-15,AHDB,474257A.101,2.3.5.1_OPT_1,6/5,"161,61(10M) / 內埔美和大樓",DH254206865,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,RMOD,RMOD-19/RMOD_R-16,AHDB,474257A.101,2.3.6.1_OPT_1,6/6,"171,71(10M) / 內埔美和大樓",DH254206892,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718767L
718767,內埔內埔L4,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTNP_NAR01_R3M2R,,,DH210865758,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,,718767L
718769,內埔內埔L2,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.106,2.2,[X][X][X][O][O][O],"P1_(14,34,35),P2_(24,25)",DH210494659,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718769L
718769,內埔內埔L2,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.106,2.1,[X][X][X][O][O][O],"P1_(13,23,33),P2_(11,21,22,31,32)",DH210494889,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718769L
718769,內埔內埔L2,BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.107,2.3,[X][X][X][X][X][O],"P1_(41,51,53),P2_(43,61,63)",DH211597818,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-14/RMOD_R-3,FXDB,472573A.102,2.3.4.1_OPT_1,6/4,"141,151,161,41(10M),51(10M),61(10M) / 內埔興南",F7151805080,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-16/RMOD_R-5,FXDB,472573A.102,2.3.5.1_OPT_1,6/5,"141,151,161,41(10M),51(10M),61(10M) / 內埔興南",F7151838296,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.102,2.1.1.2_OPT_1,4/1,"11(10M),111 / 內埔中興",1M161147482,[5][5],80010864_R1,I0K2342870,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-8/RMOD_R-13,FHDB,472649A.102,2.1.3.2_OPT_1,4/3,"131,31(10M) / 內埔中興",1M161147604,[8][8],80010864_R1,T0K4148654,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-3/RMOD_R-8,FHDB,472649A.102,2.1.2.2_OPT_1,4/2,"121,21(10M) / 內埔中興",1M161147489,[6][6],80010864_R1,T0K4148640,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-13/RMOD_R-2,FHEB,472650A.102,2.3.1.1_OPT_1,6/1,43 / 內埔興南,L6143029478,RET,80010290-0.9_L,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-17/RMOD_R-6,FHEB,472650A.102,2.3.3.1_OPT_1,6/3,63 / 內埔興南,L6150666161,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-7/RMOD_R-12,FHEL,473475A.101,2.1.1.1_OPT_1,4/1,13 / 內埔中興,EA184276116,[7][7],80010864_Y1,I0K2342870,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-2/RMOD_R-7,FHEL,473475A.101,2.1.2.1_OPT_1,4/2,"22,23 / 內埔中興",EA184276063,[3][3],80010864_Y1,T0K4148640,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-4/RMOD_R-9,FHEL,473475A.101,2.1.3.1_OPT_1,4/3,"32,33 / 內埔中興",EA181681704,[4][4],80010864_Y1,T0K4148654,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-15/RMOD_R-4,FHEL,473475A.101,2.3.2.1_OPT_1,6/2,53 / 內埔興南,1M183851379,,,,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-5/RMOD_R-10,AHHB,474252A.101,2.2.2.1_OPT_1,5/2,"24,25 / 內埔中興",EA192274198,[3][3][3][3]_RET,80010864_Y2,T0K4148640,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
718769,內埔內埔L2,RMOD,RMOD-9/RMOD_R-14,AHHB,474252A.101,2.2.1.1_OPT_1,5/1,14 / 內埔中興,EA192274179,[6][6][6][6]_RET,80010864_Y2,I0K2342870,xL25R3_2513_101,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,718769L
